mE,M_phi
6012,1050767.7699908325
6013,1050855.1155509227
6014,1050942.4538382858
6015,1051029.7848547343
6016,1051117.1086020812
6017,1051204.4250821378
6018,1051291.734296715
6019,1051379.0362476222
6020,1051466.3309366694
6021,1051553.618365665
6022,1051640.8985364165
6023,1051728.171450731
6024,1051815.4371104152
6025,1051902.695517274
6026,1051989.9466731125
6027,1052077.190579735
6028,1052164.4272389442
6029,1052251.656652543
6030,1052338.878822333
6031,1052426.0937501157
6032,1052513.3014376909
6033,1052600.5018868581
6034,1052687.6950994164
6035,1052774.8810771639
6036,1052862.0598218974
6037,1052949.231335414
6038,1053036.3956195095
6039,1053123.552675979
6040,1053210.7025066165
6041,1053297.8451132155
6042,1053384.9804975695
6043,1053472.10866147
6044,1053559.2296067087
6045,1053646.3433350762
6046,1053733.4498483622
6047,1053820.5491483563
6048,1053907.641236846
6049,1053994.72611562
6050,1054081.8037864647
6051,1054168.8742511666
6052,1054255.9375115104
6053,1054342.9935692817
6054,1054430.0424262641
6055,1054517.084084241
6056,1054604.1185449944
6057,1054691.1458103068
6058,1054778.1658819588
6059,1054865.178761731
6060,1054952.1844514024
6061,1055039.1829527523
6062,1055126.1742675588
6063,1055213.1583975991
6064,1055300.13534465
6065,1055387.1051104872
6066,1055474.067696886
6067,1055561.0231056206
6068,1055647.971338465
6069,1055734.9123971923
6070,1055821.8462835744
6071,1055908.7729993828
6072,1055995.6925463888
6073,1056082.604926362
6074,1056169.5101410719
6075,1056256.4081922867
6076,1056343.2990817747
6077,1056430.1828113028
6078,1056517.059382638
6079,1056603.9287975451
6080,1056690.79105779
6081,1056777.6461651362
6082,1056864.4941213473
6083,1056951.3349281864
6084,1057038.1685874157
6085,1057124.995100796
6086,1057211.8144700883
6087,1057298.6266970523
6088,1057385.4317834475
6089,1057472.2297310317
6090,1057559.0205415636
6091,1057645.8042167993
6092,1057732.5807584957
6093,1057819.350168408
6094,1057906.112448291
6095,1057992.8675998992
6096,1058079.6156249854
6097,1058166.356525303
6098,1058253.0903026036
6099,1058339.8169586386
6100,1058426.5364951582
6101,1058513.2489139126
6102,1058599.9542166507
6103,1058686.652405121
6104,1058773.3434810708
6105,1058860.0274462476
6106,1058946.7043023976
6107,1059033.3740512657
6108,1059120.0366945972
6109,1059206.6922341362
6110,1059293.340671626
6111,1059379.982008809
6112,1059466.6162474276
6113,1059553.2433892228
6114,1059639.863435935
6115,1059726.4763893045
6116,1059813.0822510698
6117,1059899.6810229698
6118,1059986.2727067417
6119,1060072.857304123
6120,1060159.4348168497
6121,1060246.0052466572
6122,1060332.5685952804
6123,1060419.1248644537
6124,1060505.6740559102
6125,1060592.216171383
6126,1060678.7512126036
6127,1060765.279181304
6128,1060851.8000792142
6129,1060938.3139080643
6130,1061024.8206695835
6131,1061111.3203655004
6132,1061197.8129975426
6133,1061284.298567437
6134,1061370.7770769107
6135,1061457.2485276887
6136,1061543.712921496
6137,1061630.170260057
6138,1061716.6205450955
6139,1061803.063778334
6140,1061889.499961495
6141,1061975.9290962997
6142,1062062.3511844687
6143,1062148.7662277222
6144,1062235.1742277797
6145,1062321.57518636
6146,1062407.9691051806
6147,1062494.355985959
6148,1062580.735830412
6149,1062667.108640255
6150,1062753.4744172033
6151,1062839.8331629715
6152,1062926.1848792736
6153,1063012.529567822
6154,1063098.8672303297
6155,1063185.1978685078
6156,1063271.5214840681
6157,1063357.83807872
6158,1063444.147654174
6159,1063530.4502121382
6160,1063616.7457543213
6161,1063703.0342824305
6162,1063789.315798173
6163,1063875.5903032545
6164,1063961.8577993806
6165,1064048.1182882565
6166,1064134.3717715857
6167,1064220.6182510715
6168,1064306.857728417
6169,1064393.0902053239
6170,1064479.3156834939
6171,1064565.5341646268
6172,1064651.7456504235
6173,1064737.9501425824
6174,1064824.1476428027
6175,1064910.3381527818
6176,1064996.5216742172
6177,1065082.698208805
6178,1065168.867758241
6179,1065255.0303242207
6180,1065341.1859084384
6181,1065427.3345125876
6182,1065513.4761383617
6183,1065599.6107874527
6184,1065685.7384615524
6185,1065771.859162352
6186,1065857.9728915417
6187,1065944.0796508112
6188,1066030.1794418492
6189,1066116.2722663442
6190,1066202.3581259835
6191,1066288.4370224543
6192,1066374.5089574428
6193,1066460.5739326344
6194,1066546.6319497144
6195,1066632.6830103663
6196,1066718.727116274
6197,1066804.76426912
6198,1066890.794470587
6199,1066976.8177223562
6200,1067062.8340261083
6201,1067148.8433835234
6202,1067234.845796281
6203,1067320.8412660598
6204,1067406.829794538
6205,1067492.811383393
6206,1067578.7860343012
6207,1067664.7537489391
6208,1067750.714528982
6209,1067836.6683761042
6210,1067922.6152919803
6211,1068008.5552782835
6212,1068094.4883366863
6213,1068180.4144688605
6214,1068266.333676478
6215,1068352.2459612088
6216,1068438.1513247236
6217,1068524.0497686912
6218,1068609.9412947807
6219,1068695.8259046595
6220,1068781.7035999955
6221,1068867.5743824549
6222,1068953.4382537038
6223,1069039.2952154074
6224,1069125.1452692307
6225,1069210.9884168373
6226,1069296.8246598907
6227,1069382.6540000534
6228,1069468.4764389875
6229,1069554.2919783539
6230,1069640.1006198137
6231,1069725.9023650268
6232,1069811.697215652
6233,1069897.4851733483
6234,1069983.2662397742
6235,1070069.040416586
6236,1070154.8077054408
6237,1070240.5681079945
6238,1070326.3216259026
6239,1070412.0682608194
6240,1070497.8080143994
6241,1070583.5408882953
6242,1070669.2668841602
6243,1070754.9860036457
6244,1070840.6982484036
6245,1070926.4036200843
6246,1071012.1021203375
6247,1071097.7937508132
6248,1071183.4785131598
6249,1071269.1564090252
6250,1071354.8274400567
6251,1071440.4916079014
6252,1071526.1489142051
6253,1071611.799360613
6254,1071697.4429487705
6255,1071783.079680321
6256,1071868.709556908
6257,1071954.3325801748
6258,1072039.948751763
6259,1072125.558073314
6260,1072211.1605464688
6261,1072296.7561728677
6262,1072382.34495415
6263,1072467.9268919544
6264,1072553.5019879194
6265,1072639.0702436822
6266,1072724.6316608798
6267,1072810.1862411487
6268,1072895.733986124
6269,1072981.2748974408
6270,1073066.8089767334
6271,1073152.3362256354
6272,1073237.8566457797
6273,1073323.3702387987
6274,1073408.877006324
6275,1073494.376949987
6276,1073579.8700714172
6277,1073665.356372245
6278,1073750.835854099
6279,1073836.308518608
6280,1073921.7743673997
6281,1074007.233402101
6282,1074092.6856243387
6283,1074178.1310357384
6284,1074263.5696379254
6285,1074349.0014325238
6286,1074434.4264211582
6287,1074519.8446054512
6288,1074605.2559870256
6289,1074690.6605675034
6290,1074776.058348506
6291,1074861.4493316538
6292,1074946.833518567
6293,1075032.2109108649
6294,1075117.5815101662
6295,1075202.945318089
6296,1075288.302336251
6297,1075373.6525662686
6298,1075458.9960097582
6299,1075544.332668335
6300,1075629.6625436144
6301,1075714.98563721
6302,1075800.3019507357
6303,1075885.611485805
6304,1075970.9142440292
6305,1076056.2102270208
6306,1076141.4994363904
6307,1076226.7818737482
6308,1076312.0575407045
6309,1076397.3264388682
6310,1076482.5885698476
6311,1076567.8439352508
6312,1076653.0925366848
6313,1076738.3343757563
6314,1076823.5694540713
6315,1076908.7977732348
6316,1076994.019334852
6317,1077079.2341405265
6318,1077164.4421918616
6319,1077249.6434904602
6320,1077334.8380379246
6321,1077420.0258358563
6322,1077505.2068858559
6323,1077590.3811895237
6324,1077675.5487484597
6325,1077760.709564262
6326,1077845.8636385298
6327,1077931.0109728605
6328,1078016.1515688507
6329,1078101.2854280975
6330,1078186.4125521963
6331,1078271.5329427426
6332,1078356.6466013307
6333,1078441.7535295545
6334,1078526.8537290073
6335,1078611.947201282
6336,1078697.0339479703
6337,1078782.1139706639
6338,1078867.187270953
6339,1078952.2538504289
6340,1079037.3137106798
6341,1079122.3668532954
6342,1079207.4132798635
6343,1079292.4529919724
6344,1079377.4859912083
6345,1079462.5122791582
6346,1079547.5318574077
6347,1079632.544727542
6348,1079717.5508911451
6349,1079802.5503498015
6350,1079887.5431050942
6351,1079972.5291586062
6352,1080057.508511919
6353,1080142.481166614
6354,1080227.4471242726
6355,1080312.4063864744
6356,1080397.358954799
6357,1080482.3048308252
6358,1080567.2440161319
6359,1080652.176512296
6360,1080737.1023208953
6361,1080822.0214435058
6362,1080906.933881703
6363,1080991.8396370627
6364,1081076.7387111592
6365,1081161.6311055664
6366,1081246.5168218578
6367,1081331.395861606
6368,1081416.2682263833
6369,1081501.1339177606
6370,1081585.9929373092
6371,1081670.8452865996
6372,1081755.690967201
6373,1081840.529980683
6374,1081925.3623286132
6375,1082010.18801256
6376,1082095.0070340899
6377,1082179.81939477
6378,1082264.6250961665
6379,1082349.4241398443
6380,1082434.2165273682
6381,1082519.0022603022
6382,1082603.7813402098
6383,1082688.5537686544
6384,1082773.3195471973
6385,1082858.0786774012
6386,1082942.8311608264
6387,1083027.5769990336
6388,1083112.3161935825
6389,1083197.0487460326
6390,1083281.7746579424
6391,1083366.4939308697
6392,1083451.2065663717
6393,1083535.912566006
6394,1083620.611931328
6395,1083705.3046638933
6396,1083789.9907652573
6397,1083874.670236974
6398,1083959.3430805975
6399,1084044.00929768
6400,1084128.6688897752
6401,1084213.3218584345
6402,1084297.968205209
6403,1084382.6079316495
6404,1084467.2410393064
6405,1084551.867529729
6406,1084636.4874044661
6407,1084721.1006650662
6408,1084805.7073130766
6409,1084890.3073500446
6410,1084974.900777517
6411,1085059.4875970392
6412,1085144.0678101564
6413,1085228.6414184137
6414,1085313.208423355
6415,1085397.7688265236
6416,1085482.3226294625
6417,1085566.8698337139
6418,1085651.4104408193
6419,1085735.9444523202
6420,1085820.4718697567
6421,1085904.9926946687
6422,1085989.5069285957
6423,1086074.0145730758
6424,1086158.5156296478
6425,1086243.0100998483
6426,1086327.4979852152
6427,1086411.9792872837
6428,1086496.4540075907
6429,1086580.9221476698
6430,1086665.3837090565
6431,1086749.8386932844
6432,1086834.287101887
6433,1086918.7289363963
6434,1087003.1641983453
6435,1087087.5928892647
6436,1087172.015010686
6437,1087256.430564139
6438,1087340.8395511538
6439,1087425.2419732593
6440,1087509.637831984
6441,1087594.0271288562
6442,1087678.4098654026
6443,1087762.7860431504
6444,1087847.1556636258
6445,1087931.5187283542
6446,1088015.8752388605
6447,1088100.225196669
6448,1088184.568603304
6449,1088268.905460288
6450,1088353.2357691443
6451,1088437.5595313942
6452,1088521.8767485598
6453,1088606.1874221615
6454,1088690.4915537194
6455,1088774.7891447535
6456,1088859.080196783
6457,1088943.3647113258
6458,1089027.6426899005
6459,1089111.914134024
6460,1089196.179045213
6461,1089280.4374249838
6462,1089364.6892748517
6463,1089448.9345963318
6464,1089533.1733909384
6465,1089617.4056601857
6466,1089701.6314055861
6467,1089785.850628653
6468,1089870.063330898
6469,1089954.2695138329
6470,1090038.469178968
6471,1090122.6623278141
6472,1090206.848961881
6473,1090291.0290826769
6474,1090375.2026917113
6475,1090459.3697904916
6476,1090543.5303805254
6477,1090627.6844633196
6478,1090711.83204038
6479,1090795.9731132127
6480,1090880.1076833222
6481,1090964.2357522135
6482,1091048.3573213902
6483,1091132.4723923556
6484,1091216.5809666123
6485,1091300.683045663
6486,1091384.7786310082
6487,1091468.8677241504
6488,1091552.9503265885
6489,1091637.0264398232
6490,1091721.0960653534
6491,1091805.1592046781
6492,1091889.215859295
6493,1091973.2660307018
6494,1092057.3097203956
6495,1092141.3469298726
6496,1092225.3776606284
6497,1092309.4019141586
6498,1092393.4196919575
6499,1092477.4309955195
6500,1092561.4358263377
6501,1092645.4341859051
6502,1092729.4260757146
6503,1092813.4114972572
6504,1092897.3904520243
6505,1092981.3629415068
6506,1093065.3289671945
6507,1093149.288530577
6508,1093233.2416331433
6509,1093317.1882763812
6510,1093401.128461779
6511,1093485.062190824
6512,1093568.9894650022
6513,1093652.9102858
6514,1093736.824654703
6515,1093820.732573196
6516,1093904.6340427634
6517,1093988.5290648884
6518,1094072.417641055
6519,1094156.2997727455
6520,1094240.175461442
6521,1094324.0447086259
6522,1094407.907515778
6523,1094491.7638843788
6524,1094575.6138159083
6525,1094659.4573118456
6526,1094743.2943736692
6527,1094827.125002857
6528,1094910.9492008872
6529,1094994.766969236
6530,1095078.5783093804
6531,1095162.383222796
6532,1095246.181710958
6533,1095329.973775341
6534,1095413.7594174193
6535,1095497.5386386665
6536,1095581.3114405556
6537,1095665.077824559
6538,1095748.8377921483
6539,1095832.5913447954
6540,1095916.3384839704
6541,1096000.079211144
6542,1096083.8135277857
6543,1096167.5414353642
6544,1096251.2629353486
6545,1096334.9780292066
6546,1096418.6867184055
6547,1096502.389004412
6548,1096586.084888693
6549,1096669.7743727134
6550,1096753.4574579385
6551,1096837.1341458333
6552,1096920.8044378618
6553,1097004.4683354872
6554,1097088.1258401722
6555,1097171.7769533796
6556,1097255.4216765712
6557,1097339.060011208
6558,1097422.6919587508
6559,1097506.3175206594
6560,1097589.936698394
6561,1097673.549493413
6562,1097757.155907175
6563,1097840.7559411384
6564,1097924.34959676
6565,1098007.9368754965
6566,1098091.5177788045
6567,1098175.09230814
6568,1098258.6604649571
6569,1098342.2222507112
6570,1098425.777666856
6571,1098509.3267148451
6572,1098592.8693961317
6573,1098676.4057121673
6574,1098759.9356644044
6575,1098843.4592542942
6576,1098926.976483287
6577,1099010.4873528336
6578,1099093.9918643832
6579,1099177.4900193848
6580,1099260.981819287
6581,1099344.4672655377
6582,1099427.9463595843
6583,1099511.419102874
6584,1099594.8854968525
6585,1099678.3455429657
6586,1099761.7992426592
6587,1099845.2465973776
6588,1099928.6876085645
6589,1100012.122277664
6590,1100095.5506061187
6591,1100178.9725953713
6592,1100262.3882468636
6593,1100345.7975620371
6594,1100429.2005423328
6595,1100512.5971891903
6596,1100595.98750405
6597,1100679.371488351
6598,1100762.7491435315
6599,1100846.12047103
6600,1100929.485472284
6601,1101012.8441487302
6602,1101096.1965018057
6603,1101179.5425329458
6604,1101262.882243586
6605,1101346.2156351614
6606,1101429.542709106
6607,1101512.8634668537
6608,1101596.1779098378
6609,1101679.4860394907
6610,1101762.7878572447
6611,1101846.0833645312
6612,1101929.3725627817
6613,1102012.6554534258
6614,1102095.9320378944
6615,1102179.2023176167
6616,1102262.4662940209
6617,1102345.7239685361
6618,1102428.9753425897
6619,1102512.2204176092
6620,1102595.4591950213
6621,1102678.6916762518
6622,1102761.9178627266
6623,1102845.1377558713
6624,1102928.3513571094
6625,1103011.5586678658
6626,1103094.759689564
6627,1103177.954423626
6628,1103261.142871475
6629,1103344.325034533
6630,1103427.500914221
6631,1103510.6705119596
6632,1103593.8338291696
6633,1103676.9908672706
6634,1103760.1416276817
6635,1103843.2861118212
6636,1103926.4243211078
6637,1104009.556256959
6638,1104092.6819207915
6639,1104175.8013140222
6640,1104258.914438067
6641,1104342.0212943414
6642,1104425.1218842599
6643,1104508.2162092377
6644,1104591.304270688
6645,1104674.3860700242
6646,1104757.4616086595
6647,1104840.5308880059
6648,1104923.593909475
6649,1105006.6506744784
6650,1105089.7011844264
6651,1105172.7454407292
6652,1105255.783444797
6653,1105338.815198038
6654,1105421.840701861
6655,1105504.8599576748
6656,1105587.8729668858
6657,1105670.8797309012
6658,1105753.8802511282
6659,1105836.8745289724
6660,1105919.8625658385
6661,1106002.8443631323
6662,1106085.8199222574
6663,1106168.789244618
6664,1106251.7523316173
6665,1106334.7091846582
6666,1106417.6598051423
6667,1106500.6041944723
6668,1106583.5423540485
6669,1106666.4742852722
6670,1106749.399989543
6671,1106832.3194682607
6672,1106915.2327228244
6673,1106998.1397546327
6674,1107081.0405650837
6675,1107163.935155575
6676,1107246.8235275028
6677,1107329.7056822644
6678,1107412.5816212555
6679,1107495.4513458714
6680,1107578.3148575071
6681,1107661.172157557
6682,1107744.0232474147
6683,1107826.8681284739
6684,1107909.7068021272
6685,1107992.5392697668
6686,1108075.3655327845
6687,1108158.1855925715
6688,1108240.9994505187
6689,1108323.8071080165
6690,1108406.6085664541
6691,1108489.403827221
6692,1108572.1928917055
6693,1108654.975761296
6694,1108737.7524373801
6695,1108820.522921345
6696,1108903.2872145767
