mE,mPhi,delta
110,335.383579924233,2.127958384659875e-09
110,269.46008842108404,2.90425581599811e-09
110,305.9572552686769,2.4320725680552814e-09
110,346.24672704478706,2.02951631478044e-09
110,331.3394212720894,2.166377802930081e-09
110,274.78216561511204,2.8276092350382934e-09
110,313.0095399430374,2.35372559918578e-09
110,310.7348328146987,2.378593335400506e-09
110,338.2596004774556,2.1012337138123116e-09
110,344.60707181820845,2.0439464459002934e-09
110,305.26926496383214,2.4399163640026897e-09
110,284.98582257367184,2.688565884293014e-09
110,342.2441761881694,2.065004563450819e-09
110,283.832898981608,2.7037780912800706e-09
110,290.46839697558624,2.6178840011350755e-09
110,336.6052258864872,2.1165467614485055e-09
110,282.40999569563724,2.7227236096300237e-09
110,344.02195129355744,2.049131942064855e-09
110,336.6171151430018,2.116436137549103e-09
110,300.14200683410314,2.4995380174918367e-09
110,302.1436302948036,2.476015097825009e-09
110,290.93333103269237,2.612013390680476e-09
110,267.5778761300166,2.9320760952475708e-09
110,339.10540398774066,2.0934668086053274e-09
110,286.82743779780157,2.664520786912952e-09
110,288.216148084498,2.646593002696003e-09
110,281.9441188245301,2.7289680649523816e-09
110,306.53900028092147,2.4254684234847534e-09
110,291.48577923103943,2.6050623539914397e-09
110,314.68179381826087,2.335682758675815e-09
110,336.02460497382106,2.1219593703715487e-09
110,287.3480344546007,2.6577796566199134e-09
110,328.4151187654747,2.194787158342399e-09
110,346.8004411649721,2.024676591248518e-09
110,285.53088860048734,2.6814168280109005e-09
110,320.9896648195868,2.269392112449568e-09
110,272.9775994834548,2.8532694913531294e-09
110,267.85148543102315,2.9280083281655437e-09
110,317.69474853139246,2.3036748999476685e-09
110,307.0862693973793,2.419279246399385e-09
110,299.0785552931662,2.512166797339216e-09
110,287.45544457663493,2.6563918706139926e-09
110,267.56425028897394,2.9322788830379396e-09
110,330.5302475085909,2.174185358299303e-09
110,276.75225186130467,2.7999716385561683e-09
110,277.67843913374696,2.787112317381358e-09
110,288.50382202713695,2.642900924274835e-09
110,333.46381422201154,2.1460720689617636e-09
110,306.79832049986214,2.4225328751208718e-09
110,326.79788858205035,2.210730398046245e-09
110,269.4564075570069,2.9043098517602063e-09
110,300.03938296637824,2.500752711469534e-09
110,265.26729802095906,2.9667526281585816e-09
110,294.51727549291223,2.567389095808972e-09
110,306.5889334174618,2.424902773279668e-09
110,338.9992667552814,2.0944391689995737e-09
110,280.8927739153108,2.743135738371689e-09
110,269.7394454248626,2.90015900347042e-09
110,330.16114985712153,2.1777602363334173e-09
110,323.1599466328908,2.2472122972086017e-09
110,296.7466774546739,2.540182191933309e-09
110,320.25860959950927,2.2769346068537705e-09
110,287.20790753728295,2.6595917256488728e-09
110,268.3307337921384,2.920902766864429e-09
110,321.5211551959403,2.2639312329322837e-09
110,295.43453115381715,2.556144640773312e-09
110,322.3304000585231,2.255652932788703e-09
110,318.97950632082535,2.2902188750876655e-09
110,305.62308665767625,2.4358778840825583e-09
110,314.95419679084637,2.3327625863547018e-09
110,327.5872366719128,2.2029278631544855e-09
110,341.1124122868227,2.0752023453272732e-09
110,319.48886927197583,2.2849154439443284e-09
110,335.93289028528017,2.122816177133347e-09
110,327.5622243034186,2.2031744934035036e-09
110,301.64294720886727,2.4818690668021487e-09
110,306.5214561070383,2.4256672117516837e-09
110,310.1925192086696,2.384578023589414e-09
110,289.99340410084466,2.6239012442217087e-09
110,318.0609869286743,2.29982745434986e-09
110,267.21388986678346,2.937500059291406e-09
110,281.4416017002047,2.735726721384631e-09
110,302.5152736035104,2.471682718288049e-09
110,319.26978817635825,2.287194314984338e-09
110,312.0251085414251,2.3644413926696116e-09
110,325.13203601733386,2.227328722219456e-09
110,303.82239055052247,2.456531687804042e-09
110,313.98301610520326,2.343197870343726e-09
110,283.2481900022637,2.7115403157384955e-09
110,340.5147079623984,2.0806174406146965e-09
110,346.2422898694723,2.0295551655096426e-09
110,298.78902814883816,2.5156209317627354e-09
110,333.4166931773573,2.1465194759768635e-09
110,270.4613745190625,2.889610080674536e-09
110,267.5338354202016,2.932731607493726e-09
110,341.88553327822217,2.068228247842334e-09
110,268.14841930787736,2.92360293314872e-09
110,300.15546388123846,2.4993787979697072e-09
110,294.52236331869204,2.5673265289180086e-09
110,313.26475395115136,2.3509589737926575e-09
110,312.98577424835645,2.3539834683544504e-09
110,347.15028856094176,2.0216273814394643e-09
110,304.43642920600314,2.449460448401215e-09
110,322.4084666138902,2.2548566537682556e-09
110,273.1994469634852,2.850096942613344e-09
110,311.3583684043415,2.3717390797511745e-09
110,314.4474919515894,2.338198710343319e-09
110,316.96827429020647,2.3113342983171733e-09
110,264.94975635221675,2.971564043435299e-09
110,266.48248273936065,2.9484427008266932e-09
110,316.854893845583,2.3125330144550046e-09
110,304.11136551906907,2.453200204656054e-09
110,283.15639506635785,2.712761834069728e-09
110,340.8516354204148,2.077562423322998e-09
110,324.52466235089634,2.233425360814366e-09
110,297.33999380949484,2.533011514938916e-09
110,296.569694371531,2.5423268274022587e-09
110,282.4001917380189,2.722854807023927e-09
110,320.2717204870694,2.276799019433432e-09
110,291.8992623676714,2.5998772118384822e-09
110,286.4658350587004,2.669217604456134e-09
110,302.553326875101,2.4712397344718923e-09
110,338.2792594605028,2.1010527144105545e-09
110,302.8095498166278,2.468259982445271e-09
110,291.19451081940235,2.608723841907321e-09
110,329.12999797930433,2.187792601290531e-09
110,269.8581921740824,2.8984200723317644e-09
110,337.24932908917344,2.110565726845088e-09
110,320.81688671106923,2.271171448555135e-09
110,294.1472082068189,2.571945844117146e-09
110,279.4078741498856,2.7633264918831243e-09
110,268.0626636708988,2.924874252464688e-09
110,339.45754099873767,2.0902454380340074e-09
110,295.510577448038,2.5552155891939193e-09
110,287.8011750478023,2.6519319487667235e-09
110,281.30108744312184,2.7376208836071048e-09
110,318.9256343263164,2.29078082421731e-09
110,321.03251110411674,2.2689511765482675e-09
110,284.1624891482763,2.6994167266142454e-09
110,292.4628629603979,2.592833459878681e-09
110,296.62709383449777,2.541630989855966e-09
110,304.4999317703609,2.4487308311153946e-09
110,334.168348625524,2.1393986928226062e-09
110,346.10417669252575,2.0307649871533665e-09
110,274.61578333367856,2.829961246910422e-09
110,294.36359566477756,2.5692799889612677e-09
110,266.3154345070301,2.950950109828022e-09
111,273.4317126731666,2.8305364920472045e-09
111,268.04540177696333,2.9081461134137413e-09
111,282.3508729886599,2.7084085417515383e-09
111,337.4349501862053,2.098922575089937e-09
111,304.963949499075,2.4307677874724696e-09
111,281.83504261160505,2.715263649620427e-09
111,338.26842294513034,2.0912879145882535e-09
111,277.17666238134854,2.7783147105092295e-09
111,322.90685844765926,2.2387448728849848e-09
111,307.970410553661,2.3969754534986856e-09
111,331.2404473092397,2.156949947102973e-09
111,270.97816547956063,2.86551622243294e-09
111,311.8354546728236,2.3545195333609167e-09
111,306.54239315367283,2.4129412066133443e-09
111,273.97721910773066,2.8228425197390144e-09
111,288.40072752497366,2.629831818718824e-09
111,281.0580804387105,2.7256361647176732e-09
111,286.08723683816163,2.6594882801566325e-09
111,334.19854020927335,2.1289540235282168e-09
111,308.74091230812525,2.38842417341422e-09
111,328.31708472439226,2.1851434941677555e-09
111,284.9884888758788,2.6737415688617934e-09
111,322.87331877274954,2.2390830662776293e-09
111,306.2975320236008,2.4156942352702485e-09
111,332.5882054627738,2.1441288633766447e-09
111,329.6682225061315,2.172046984883641e-09
111,268.71293048971046,2.898363648361379e-09
111,330.4384881475263,2.1646315979022074e-09
111,310.9961182069482,2.3636465576650753e-09
111,335.98510622947464,2.1122997066210387e-09
111,302.32197409676286,2.4610331514944522e-09
111,280.24421316026945,2.736562470406984e-09
111,288.0757202782446,2.6339692780992856e-09
111,344.2122710758553,2.037989974788958e-09
111,324.05336964473406,2.2272284136698394e-09
111,342.6504272744806,2.051802574101881e-09
111,274.93892753667785,2.8093511562167205e-09
111,281.51357587099324,2.719548375319544e-09
111,291.98699725034214,2.5847912417176396e-09
111,314.9828069834634,2.3207440811604272e-09
111,272.85682559202235,2.8386774274801732e-09
111,278.4830428145985,2.760422677746418e-09
111,290.5171304627952,2.6031163762227306e-09
111,339.8174104377449,2.0772055262577574e-09
111,335.1855392854351,2.1197298481984143e-09
111,268.434402149906,2.902439674381178e-09
111,333.97697649123387,2.131032669688906e-09
111,306.2715478316904,2.4159866471188e-09
111,338.3878365077157,2.0901973735500658e-09
111,323.63034673711337,2.2314675987781256e-09
111,275.3472850738822,2.803650447113713e-09
111,286.6151139874412,2.652679299628871e-09
111,290.07011735491636,2.6087264314046283e-09
111,303.9714578326346,2.442074124496891e-09
111,269.09986952235937,2.8927147132734404e-09
111,322.17362763115227,2.2461551889510484e-09
111,293.25130273165894,2.5691769576980586e-09
111,287.1826174902395,2.645387093988627e-09
111,296.57346636799616,2.5287891316852886e-09
111,326.1548580574061,2.206340638009811e-09
111,271.45184609473955,2.858714989617772e-09
111,313.6616791282101,2.3348359015728576e-09
111,306.626315406168,2.4119986907176893e-09
111,272.2277302347966,2.847624507391519e-09
111,317.26889357859244,2.2966480073057296e-09
111,336.55811652881687,2.1069980588642172e-09
111,278.79700684926485,2.7561473073943944e-09
111,317.91025951857296,2.289952707162746e-09
111,289.0932771760432,2.6210465198983788e-09
111,344.3994186702289,2.0363439289191276e-09
111,295.6472083125004,2.539957340968053e-09
111,337.8185013765297,2.0954042192506366e-09
111,274.78645302001513,2.8114839761622553e-09
111,343.3103387741676,2.0459499662813674e-09
111,332.42533464473377,2.1456723699330977e-09
111,319.4018310451541,2.2744906089453043e-09
111,284.18287020469734,2.684262126233815e-09
111,272.84996582406274,2.8387747706592858e-09
111,341.4612283626168,2.062410717670435e-09
111,327.9431956659203,2.1887877549552014e-09
111,320.42946823652477,2.2639253934670014e-09
111,272.01773002020286,2.850620155649238e-09
111,320.2685938559957,2.2655746683049824e-09
111,315.99007690431995,2.3100823723430395e-09
111,304.27352297230806,2.4386250274314548e-09
111,323.7608372109435,2.23015868839726e-09
111,288.3816989841571,2.63007380134539e-09
111,312.04355467397374,2.352264502083791e-09
111,296.0487203615027,2.5351074736132097e-09
111,329.50827360749213,2.1735914277336646e-09
111,306.71607311707834,2.4109912251696044e-09
111,295.5120455497943,2.541592977575651e-09
111,308.07745615694995,2.39578478800937e-09
111,333.81644551238014,2.132540560014351e-09
111,265.4773844581379,2.946223703401683e-09
111,289.6983108323901,2.6134058899156053e-09
111,345.43754527552016,2.027248036071678e-09
111,263.8256317440408,2.971093311704571e-09
111,312.25464472284324,2.349980252372829e-09
111,341.8527244147054,2.058909656814397e-09
111,344.2054766369498,2.038049771148759e-09
111,341.9212796819606,2.0582974684393276e-09
111,270.88681780375583,2.8668304825263566e-09
111,340.7622308224314,2.068683173480336e-09
111,307.16502169599653,2.4059611971193185e-09
111,327.82230202433317,2.1899679741793163e-09
111,342.3806888169998,2.054201809179211e-09
111,308.1929477639497,2.39450113414712e-09
111,280.2182544820836,2.73691200392673e-09
111,325.5159678170123,2.2126608306281182e-09
111,275.98404860312485,2.7947942143231354e-09
111,271.1904451169064,2.862465391389725e-09
111,308.82956686460415,2.3874430797904096e-09
111,309.8347013156669,2.3763603211726067e-09
111,271.2231804296138,2.861995341634781e-09
111,346.1558465408993,2.02098882538002e-09
111,298.05190936273317,2.5111089826920817e-09
111,271.3107574316476,2.8607383578848813e-09
111,295.3456993310759,2.5436080542197993e-09
111,338.14625031028584,2.0924045056440565e-09
111,328.7099589736368,2.181323633735623e-09
111,342.34600781631866,2.0545105801452673e-09
111,317.7116252488296,2.2920232590210815e-09
111,286.0663433732118,2.6597582971778837e-09
111,294.7587484732138,2.5507366295725287e-09
111,331.83210458468636,2.1513079510821643e-09
111,287.1268052155913,2.646102982493814e-09
111,333.3054539970934,2.137350669603292e-09
111,287.5541868201615,2.6406281650501356e-09
111,304.13126855998934,2.440248468315255e-09
111,293.0139532186261,2.5720978805712517e-09
111,285.5925429757743,2.6658920535180174e-09
111,328.9717141991576,2.1787839834114183e-09
111,293.7012849226676,2.563652372945704e-09
111,285.3513919004256,2.6690217695266407e-09
111,305.68028453166903,2.422654215130634e-09
111,279.31746521308133,2.749080925873228e-09
111,284.7151648561786,2.6773042523959116e-09
111,282.3022590488565,2.7090535335947306e-09
111,275.964979625426,2.7950588463646203e-09
111,264.42998326482746,2.9619591792590294e-09
111,319.0269835760558,2.2783621760133796e-09
111,267.93187306639794,2.90981455016658e-09
111,342.1169141565037,2.0565519307985614e-09
111,342.976326855805,2.048909216221124e-09
111,339.2267877889428,2.082558839036575e-09
111,302.7199003470723,2.456440059813609e-09
111,287.1470978131278,2.6458426627881333e-09
111,328.5965780186118,2.1824250286260735e-09
111,299.66856381975225,2.4919790238286647e-09
111,304.54713267496857,2.4355069023850006e-09
111,266.020377818898,2.9381131661667158e-09
111,266.6891728331036,2.9281674076973063e-09
111,283.8391614700186,2.6887687124503495e-09
111,268.17784579914155,2.906201424459621e-09
111,343.61878610608176,2.0432227078091983e-09
111,307.69693407964735,2.400021202870451e-09
111,297.22016836830716,2.5210334842205043e-09
111,297.4217831800107,2.5186225971983762e-09
111,284.0304281260664,2.6862595525016548e-09
111,264.7009505200387,2.95787683565335e-09
111,276.65268716255474,2.7855377741920017e-09
111,266.0663724906685,2.93742762515961e-09
111,313.3777875560521,2.337880149747639e-09
111,305.8525676624496,2.4207086738811795e-09
111,266.07831750404193,2.9372496246645074e-09
112,278.4423480790378,2.74548882565519e-09
112,334.0807416166078,2.1199434381817723e-09
112,278.74309646027115,2.7414297332252388e-09
112,294.57662627987264,2.539334048039526e-09
112,269.7997911165816,2.8659134691939125e-09
112,342.4676890768843,2.043903641479747e-09
112,273.6463974504613,2.811399266193274e-09
112,309.50749064412196,2.367821905323574e-09
112,318.4650872115772,2.2728373800103717e-09
112,290.9629414705293,2.5835257463483818e-09
112,308.7199042546355,2.3764456839330728e-09
112,339.4848160146829,2.0704885508136834e-09
112,293.972131203602,2.546650321408782e-09
112,290.8884272082927,2.5844485799567405e-09
112,294.70295872174967,2.537808851828086e-09
112,309.4983273998641,2.3679219798449292e-09
112,315.0333930257726,2.3085653537225346e-09
112,305.5136086246442,2.4120248277825835e-09
112,324.27026260652167,2.214191843092793e-09
112,334.56024116276194,2.115486628137889e-09
112,338.7063228631016,2.077509245364959e-09
112,294.9446369942707,2.5348947687146698e-09
112,320.21387754496897,2.2549368090341013e-09
112,274.90463676541583,2.793889762746482e-09
112,315.23902763315994,2.3064017045823617e-09
112,298.6413734355115,2.4909142478358583e-09
112,264.6229022305073,2.9416989877934235e-09
112,332.54515316177736,2.134308049843088e-09
112,289.39933688188734,2.6029902302064977e-09
112,336.9791564745794,2.093208914555098e-09
112,273.12386121112525,2.81871703821955e-09
112,330.9639637235416,2.1492468209743076e-09
112,276.9050028923201,2.7663730369782833e-09
112,267.3535499827639,2.9013719921022347e-09
112,306.89451695924714,2.3966078848796932e-09
112,315.65372052942286,2.3020472750736136e-09
112,340.0924872379215,2.0650322258814223e-09
112,322.7558096465726,2.2292786303889133e-09
112,280.85583010707865,2.7131560558701436e-09
112,316.8007664970286,2.290064481215156e-09
